"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","Display Value","Numeric","Low","High","Comments"
"WHS4_100","PUBLISHED","2004","EUR","WB_HI","GBR","92","92.00000","","",""
"WHS4_100","PUBLISHED","2019","EUR","WB_HI","GBR","93","93.00000","","",""
"WHS4_129","PUBLISHED","1994","EUR","WB_HI","GBR","93","93.00000","","",""
"WHS4_129","PUBLISHED","2011","EUR","WB_HI","GBR","95","95.00000","","",""
"WHS4_544","PUBLISHED","2019","EUR","WB_HI","GBR","93","93.00000","","",""
"WHS8_110","PUBLISHED","1997","EUR","WB_HI","GBR","91","91.00000","","",""
"WHS8_110","PUBLISHED","2014","EUR","WB_HI","GBR","93","93.00000","","",""
"ROTAC","PUBLISHED","2014","EUR","WB_UMI","GEO","69","69.00000","","",""
"ROTAC","PUBLISHED","2015","EUR","WB_UMI","GEO","72","72.00000","","",""
"WHS4_100","PUBLISHED","2016","EUR","WB_UMI","GEO","92","92.00000","","",""
"WHS4_100","PUBLISHED","2017","EUR","WB_UMI","GEO","91","91.00000","","",""
"WHS4_117","PUBLISHED","2011","EUR","WB_UMI","GEO","89","89.00000","","",""
"WHS4_117","PUBLISHED","2013","EUR","WB_UMI","GEO","96","96.00000","","",""
"WHS4_129","PUBLISHED","2018","EUR","WB_UMI","GEO","93","93.00000","","",""
"WHS4_543","PUBLISHED","1993","EUR","WB_UMI","GEO","30","30.00000","","",""
"WHS4_544","PUBLISHED","2013","EUR","WB_UMI","GEO","94","94.00000","","",""
"WHS8_110","PUBLISHED","2000","EUR","WB_UMI","GEO","73","73.00000","","",""
"WHS8_110","PUBLISHED","2002","EUR","WB_UMI","GEO","75","75.00000","","",""
"WHS8_110","PUBLISHED","2003","EUR","WB_UMI","GEO","76","76.00000","","",""
"WHS8_110","PUBLISHED","2017","EUR","WB_UMI","GEO","95","95.00000","","",""
"ROTAC","PUBLISHED","2013","AFR","WB_LMI","GHA","87","87.00000","","",""
"WHS4_100","PUBLISHED","1991","AFR","WB_LMI","GHA","60","60.00000","","",""
"WHS4_100","PUBLISHED","1993","AFR","WB_LMI","GHA","66","66.00000","","",""
"WHS4_100","PUBLISHED","2008","AFR","WB_LMI","GHA","93","93.00000","","",""
"WHS4_543","PUBLISHED","1986","AFR","WB_LMI","GHA","55","55.00000","","",""
"WHS4_543","PUBLISHED","2001","AFR","WB_LMI","GHA","94","94.00000","","",""
"WHS4_543","PUBLISHED","2003","AFR","WB_LMI","GHA","92","92.00000","","",""
"WHS4_543","PUBLISHED","2004","AFR","WB_LMI","GHA","92","92.00000","","",""
"WHS4_543","PUBLISHED","2018","AFR","WB_LMI","GHA","98","98.00000","","",""
"WHS4_544","PUBLISHED","1981","AFR","WB_LMI","GHA","25","25.00000","","",""
"WHS4_544","PUBLISHED","1998","AFR","WB_LMI","GHA","78","78.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_LMI","GHA","85","85.00000","","",""
"WHS4_100","PUBLISHED","1995","AFR","WB_LI","GIN","54","54.00000","","",""
"WHS4_100","PUBLISHED","1997","AFR","WB_LI","GIN","47","47.00000","","",""
"WHS4_100","PUBLISHED","2012","AFR","WB_LI","GIN","57","57.00000","","",""
"WHS4_543","PUBLISHED","1998","AFR","WB_LI","GIN","76","76.00000","","",""
"WHS4_543","PUBLISHED","2000","AFR","WB_LI","GIN","81","81.00000","","",""
"WHS4_543","PUBLISHED","2015","AFR","WB_LI","GIN","72","72.00000","","",""
"WHS4_543","PUBLISHED","2017","AFR","WB_LI","GIN","73","73.00000","","",""
"WHS4_543","PUBLISHED","2018","AFR","WB_LI","GIN","73","73.00000","","",""
"WHS4_544","PUBLISHED","1994","AFR","WB_LI","GIN","53","53.00000","","",""
"WHS4_544","PUBLISHED","1997","AFR","WB_LI","GIN","46","46.00000","","",""
"WHS8_110","PUBLISHED","1990","AFR","WB_LI","GIN","35","35.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_LI","GIN","51","51.00000","","",""
"ROTAC","PUBLISHED","2013","AFR","WB_LI","GMB","7","7.00000","","",""
"ROTAC","PUBLISHED","2016","AFR","WB_LI","GMB","95","95.00000","","",""
"WHS4_100","PUBLISHED","1983","AFR","WB_LI","GMB","62","62.00000","","",""
"WHS4_117","PUBLISHED","2004","AFR","WB_LI","GMB","95","95.00000","","",""
"WHS4_117","PUBLISHED","2006","AFR","WB_LI","GMB","95","95.00000","","",""
"WHS4_129","PUBLISHED","1998","AFR","WB_LI","GMB","97","97.00000","","",""
"WHS4_129","PUBLISHED","1999","AFR","WB_LI","GMB","94","94.00000","","",""
"WHS4_129","PUBLISHED","2001","AFR","WB_LI","GMB","87","87.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_LI","GMB","95","95.00000","","",""
"WHS4_544","PUBLISHED","1987","AFR","WB_LI","GMB","80","80.00000","","",""
"WHS4_544","PUBLISHED","2002","AFR","WB_LI","GMB","86","86.00000","","",""
"WHS4_544","PUBLISHED","2004","AFR","WB_LI","GMB","88","88.00000","","",""
"WHS4_544","PUBLISHED","2019","AFR","WB_LI","GMB","88","88.00000","","",""
"WHS8_110","PUBLISHED","1982","AFR","WB_LI","GMB","71","71.00000","","",""
"WHS8_110","PUBLISHED","1999","AFR","WB_LI","GMB","90","90.00000","","",""
"WHS4_100","PUBLISHED","1996","AFR","WB_LI","GNB","53","53.00000","","",""
"WHS4_100","PUBLISHED","1999","AFR","WB_LI","GNB","45","45.00000","","",""
"WHS4_100","PUBLISHED","2014","AFR","WB_LI","GNB","88","88.00000","","",""
"WHS4_100","PUBLISHED","2016","AFR","WB_LI","GNB","88","88.00000","","",""
"WHS4_129","PUBLISHED","2009","AFR","WB_LI","GNB","80","80.00000","","",""
"WHS4_543","PUBLISHED","1988","AFR","WB_LI","GNB","89","89.00000","","",""
"WHS4_544","PUBLISHED","1985","AFR","WB_LI","GNB","18","18.00000","","",""
"WHS4_544","PUBLISHED","1987","AFR","WB_LI","GNB","55","55.00000","","",""
"WHS4_544","PUBLISHED","2002","AFR","WB_LI","GNB","60","60.00000","","",""
"WHS4_544","PUBLISHED","2004","AFR","WB_LI","GNB","69","69.00000","","",""
"WHS4_544","PUBLISHED","2005","AFR","WB_LI","GNB","73","73.00000","","",""
"WHS4_544","PUBLISHED","2019","AFR","WB_LI","GNB","67","67.00000","","",""
"WHS4_100","PUBLISHED","1989","AFR","WB_UMI","GNQ","48","48.00000","","",""
"WHS4_100","PUBLISHED","2006","AFR","WB_UMI","GNQ","46","46.00000","","",""
"WHS4_100","PUBLISHED","2009","AFR","WB_UMI","GNQ","52","52.00000","","",""
"WHS4_117","PUBLISHED","2017","AFR","WB_UMI","GNQ","53","53.00000","","",""
"WHS4_117","PUBLISHED","2018","AFR","WB_UMI","GNQ","53","53.00000","","",""
"WHS4_543","PUBLISHED","1994","AFR","WB_UMI","GNQ","99","99.00000","","",""
"WHS4_544","PUBLISHED","1990","AFR","WB_UMI","GNQ","75","75.00000","","",""
"WHS4_544","PUBLISHED","2007","AFR","WB_UMI","GNQ","55","55.00000","","",""
"WHS4_544","PUBLISHED","2010","AFR","WB_UMI","GNQ","61","61.00000","","",""
"WHS8_110","PUBLISHED","1990","AFR","WB_UMI","GNQ","88","88.00000","","",""
"WHS8_110","PUBLISHED","1992","AFR","WB_UMI","GNQ","82","82.00000","","",""
"WHS8_110","PUBLISHED","2007","AFR","WB_UMI","GNQ","46","46.00000","","",""
"WHS4_100","PUBLISHED","1992","EUR","WB_HI","GRC","89","89.00000","","",""
"WHS4_100","PUBLISHED","2009","EUR","WB_HI","GRC","99","99.00000","","",""
"WHS4_117","PUBLISHED","2011","EUR","WB_HI","GRC","95","95.00000","","",""
"WHS4_129","PUBLISHED","2002","EUR","WB_HI","GRC","86","86.00000","","",""
"WHS4_129","PUBLISHED","2003","EUR","WB_HI","GRC","86","86.00000","","",""
"WHS4_129","PUBLISHED","2005","EUR","WB_HI","GRC","84","84.00000","","",""
"WHS4_543","PUBLISHED","1980","EUR","WB_HI","GRC","95","95.00000","","",""
"WHS4_543","PUBLISHED","1982","EUR","WB_HI","GRC","76","76.00000","","",""
"WHS4_544","PUBLISHED","1982","EUR","WB_HI","GRC","96","96.00000","","",""
"WHS4_544","PUBLISHED","2013","EUR","WB_HI","GRC","99","99.00000","","",""
"WHS8_110","PUBLISHED","1994","EUR","WB_HI","GRC","70","70.00000","","",""
"WHS8_110","PUBLISHED","1995","EUR","WB_HI","GRC","70","70.00000","","",""
"WHS8_110","PUBLISHED","1997","EUR","WB_HI","GRC","90","90.00000","","",""
"WHS8_110","PUBLISHED","2012","EUR","WB_HI","GRC","99","99.00000","","",""
"WHS8_110","PUBLISHED","2014","EUR","WB_HI","GRC","97","97.00000","","",""
"WHS4_100","PUBLISHED","1986","AMR","WB_UMI","GRD","98","98.00000","","",""
"WHS4_100","PUBLISHED","2003","AMR","WB_UMI","GRD","97","97.00000","","",""
"WHS4_117","PUBLISHED","2015","AMR","WB_UMI","GRD","92","92.00000","","",""
"WHS4_129","PUBLISHED","2012","AMR","WB_UMI","GRD","97","97.00000","","",""
"WHS4_129","PUBLISHED","2013","AMR","WB_UMI","GRD","97","97.00000","","",""
"WHS4_129","PUBLISHED","2015","AMR","WB_UMI","GRD","92","92.00000","","",""
"WHS4_544","PUBLISHED","1990","AMR","WB_UMI","GRD","69","69.00000","","",""
"WHS4_544","PUBLISHED","1992","AMR","WB_UMI","GRD","90","90.00000","","",""
"WHS4_544","PUBLISHED","2007","AMR","WB_UMI","GRD","96","96.00000","","",""
"PCV3","PUBLISHED","2016","AMR","WB_UMI","GTM","81","81.00000","","",""
"WHS4_100","PUBLISHED","1982","AMR","WB_UMI","GTM","45","45.00000","","",""
"WHS4_100","PUBLISHED","1984","AMR","WB_UMI","GTM","48","48.00000","","",""
"WHS4_100","PUBLISHED","1999","AMR","WB_UMI","GTM","77","77.00000","","",""
"WHS4_100","PUBLISHED","2002","AMR","WB_UMI","GTM","82","82.00000","","",""
"WHS4_100","PUBLISHED","2019","AMR","WB_UMI","GTM","85","85.00000","","",""
"WHS4_543","PUBLISHED","1980","AMR","WB_UMI","GTM","36","36.00000","","",""
"WHS4_543","PUBLISHED","1997","AMR","WB_UMI","GTM","88","88.00000","","",""
"WHS4_543","PUBLISHED","2012","AMR","WB_UMI","GTM","94","94.00000","","",""
"WHS4_543","PUBLISHED","2015","AMR","WB_UMI","GTM","89","89.00000","","",""
"WHS4_544","PUBLISHED","1992","AMR","WB_UMI","GTM","70","70.00000","","",""
"WHS8_110","PUBLISHED","1983","AMR","WB_UMI","GTM","9","9.00000","","",""
"WHS8_110","PUBLISHED","1991","AFR","WB_LMI","CIV","57","57.00000","","",""
"WHS8_110","PUBLISHED","2000","AFR","WB_LMI","CIV","68","68.00000","","",""
"WHS8_110","PUBLISHED","2009","AFR","WB_LMI","CIV","67","67.00000","","",""
"WHS8_110","PUBLISHED","2011","AFR","WB_LMI","CIV","49","49.00000","","",""
"ROTAC","PUBLISHED","2019","AFR","WB_LMI","CMR","65","65.00000","","",""
"WHS4_100","PUBLISHED","1983","AFR","WB_LMI","CMR","25","25.00000","","",""
"WHS4_100","PUBLISHED","2006","AFR","WB_LMI","CMR","81","81.00000","","",""
"WHS4_100","PUBLISHED","2015","AFR","WB_LMI","CMR","78","78.00000","","",""
"WHS4_543","PUBLISHED","1984","AFR","WB_LMI","CMR","49","49.00000","","",""
"WHS4_543","PUBLISHED","1998","AFR","WB_LMI","CMR","80","80.00000","","",""
"WHS4_543","PUBLISHED","2007","AFR","WB_LMI","CMR","89","89.00000","","",""
"WHS4_544","PUBLISHED","2002","AFR","WB_LMI","CMR","66","66.00000","","",""
"WHS4_544","PUBLISHED","2011","AFR","WB_LMI","CMR","80","80.00000","","",""
"WHS8_110","PUBLISHED","1995","AFR","WB_LMI","CMR","46","46.00000","","",""
"WHS8_110","PUBLISHED","2006","AFR","WB_LMI","CMR","73","73.00000","","",""
"WHS8_110","PUBLISHED","2015","AFR","WB_LMI","CMR","74","74.00000","","",""
"WHS4_100","PUBLISHED","1981","AFR","WB_LI","COD","18","18.00000","","",""
"WHS4_100","PUBLISHED","1995","AFR","WB_LI","COD","23","23.00000","","",""
"WHS4_100","PUBLISHED","2004","AFR","WB_LI","COD","54","54.00000","","",""
"WHS4_129","PUBLISHED","2014","AFR","WB_LI","COD","68","68.00000","","",""
"WHS4_543","PUBLISHED","1997","AFR","WB_LI","COD","25","25.00000","","",""
"WHS4_543","PUBLISHED","2006","AFR","WB_LI","COD","72","72.00000","","",""
"WHS4_543","PUBLISHED","2008","AFR","WB_LI","COD","78","78.00000","","",""
"WHS4_543","PUBLISHED","2017","AFR","WB_LI","COD","73","73.00000","","",""
"WHS4_544","PUBLISHED","1991","AFR","WB_LI","COD","16","16.00000","","",""
"WHS4_544","PUBLISHED","2000","AFR","WB_LI","COD","42","42.00000","","",""
"WHS4_544","PUBLISHED","2011","AFR","WB_LI","COD","77","77.00000","","",""
"WHS8_110","PUBLISHED","1994","AFR","WB_LI","COD","39","39.00000","","",""
"WHS8_110","PUBLISHED","2003","AFR","WB_LI","COD","49","49.00000","","",""
"PCV3","PUBLISHED","2017","AFR","WB_LMI","COG","66","66.00000","","",""
"WHS4_100","PUBLISHED","1981","AFR","WB_LMI","COG","42","42.00000","","",""
"WHS4_100","PUBLISHED","1990","AFR","WB_LMI","COG","79","79.00000","","",""
"WHS4_100","PUBLISHED","1999","AFR","WB_LMI","COG","29","29.00000","","",""
"WHS4_100","PUBLISHED","2013","AFR","WB_LMI","COG","85","85.00000","","",""
"WHS4_117","PUBLISHED","2009","AFR","WB_LMI","COG","75","75.00000","","",""
"WHS4_117","PUBLISHED","2011","AFR","WB_LMI","COG","70","70.00000","","",""
"WHS4_129","PUBLISHED","2009","AFR","WB_LMI","COG","72","72.00000","","",""
"WHS4_543","PUBLISHED","1984","AFR","WB_LMI","COG","80","80.00000","","",""
"WHS4_543","PUBLISHED","1993","AFR","WB_LMI","COG","63","63.00000","","",""
"WHS4_544","PUBLISHED","1987","AFR","WB_LMI","COG","71","71.00000","","",""
"WHS4_544","PUBLISHED","1996","AFR","WB_LMI","COG","47","47.00000","","",""
"WHS4_544","PUBLISHED","2010","AFR","WB_LMI","COG","72","72.00000","","",""
"WHS8_110","PUBLISHED","1990","AFR","WB_LMI","COG","75","75.00000","","",""
"WHS8_110","PUBLISHED","2004","AFR","WB_LMI","COG","65","65.00000","","",""
"WHS8_110","PUBLISHED","2013","AFR","WB_LMI","COG","80","80.00000","","",""
"WHS4_100","PUBLISHED","1989","WPR","","COK","89","89.00000","","",""
"WHS4_100","PUBLISHED","1998","WPR","","COK","93","93.00000","","",""
"WHS4_100","PUBLISHED","2012","WPR","","COK","98","98.00000","","",""
"WHS4_117","PUBLISHED","1991","WPR","","COK","85","85.00000","","",""
"WHS4_129","PUBLISHED","2014","WPR","","COK","99","99.00000","","",""
"WHS4_543","PUBLISHED","1983","WPR","","COK","74","74.00000","","",""
"WHS4_543","PUBLISHED","1997","WPR","","COK","85","85.00000","","",""
"WHS4_543","PUBLISHED","2006","WPR","","COK","99","99.00000","","",""
"WHS4_543","PUBLISHED","2017","WPR","","COK","99","99.00000","","",""
"WHS4_544","PUBLISHED","1991","WPR","","COK","87","87.00000","","",""
"WHS4_544","PUBLISHED","2000","WPR","","COK","92","92.00000","","",""
"WHS4_544","PUBLISHED","2011","WPR","","COK","93","93.00000","","",""
"WHS8_110","PUBLISHED","1997","WPR","","COK","88","88.00000","","",""
"WHS8_110","PUBLISHED","2006","WPR","","COK","99","99.00000","","",""
"PCV3","PUBLISHED","2010","AMR","WB_UMI","COL","22","22.00000","","",""
"PCV3","PUBLISHED","2019","AMR","WB_UMI","COL","94","94.00000","","",""
"WHS4_100","PUBLISHED","2002","AMR","WB_UMI","COL","81","81.00000","","",""
"WHS4_100","PUBLISHED","2011","AMR","WB_UMI","COL","85","85.00000","","",""
"WHS4_117","PUBLISHED","2000","AMR","WB_UMI","COL","78","78.00000","","",""
"WHS4_117","PUBLISHED","2009","AMR","WB_UMI","COL","92","92.00000","","",""
"WHS4_129","PUBLISHED","1998","AMR","WB_UMI","COL","62","62.00000","","",""
"WHS4_129","PUBLISHED","2007","AMR","WB_UMI","COL","93","93.00000","","",""
"WHS4_543","PUBLISHED","1981","AMR","WB_UMI","COL","57","57.00000","","",""
"WHS4_543","PUBLISHED","1990","AMR","WB_UMI","COL","95","95.00000","","",""
"WHS4_543","PUBLISHED","2015","AMR","WB_UMI","COL","90","90.00000","","",""
"WHS4_544","PUBLISHED","1984","AMR","WB_UMI","COL","68","68.00000","","",""
"WHS4_544","PUBLISHED","2007","AMR","WB_UMI","COL","93","93.00000","","",""
"WHS4_544","PUBLISHED","2018","AMR","WB_UMI","COL","92","92.00000","","",""
"WHS8_110","PUBLISHED","1987","AMR","WB_UMI","COL","59","59.00000","","",""
"WHS8_110","PUBLISHED","2001","AMR","WB_UMI","COL","93","93.00000","","",""
"WHS8_110","PUBLISHED","2010","AMR","WB_UMI","COL","88","88.00000","","",""
"WHS4_100","PUBLISHED","2017","AFR","WB_LMI","COM","91","91.00000","","",""
"WHS4_129","PUBLISHED","2012","AFR","WB_LMI","COM","89","89.00000","","",""
"WHS4_543","PUBLISHED","1985","AFR","WB_LMI","COM","77","77.00000","","",""
"WHS4_543","PUBLISHED","1996","AFR","WB_LMI","COM","55","55.00000","","",""
"WHS4_543","PUBLISHED","2010","AFR","WB_LMI","COM","76","76.00000","","",""
"WHS4_543","PUBLISHED","2019","AFR","WB_LMI","COM","94","94.00000","","",""
"WHS4_544","PUBLISHED","1992","AFR","WB_LMI","COM","46","46.00000","","",""
"WHS4_544","PUBLISHED","2015","AFR","WB_LMI","COM","92","92.00000","","",""
"WHS4_544","PUBLISHED","2017","AFR","WB_LMI","COM","94","94.00000","","",""
"WHS8_110","PUBLISHED","1990","AFR","WB_LMI","COM","87","87.00000","","",""
"WHS8_110","PUBLISHED","2004","AFR","WB_LMI","COM","76","76.00000","","",""
"WHS8_110","PUBLISHED","2013","AFR","WB_LMI","COM","85","85.00000","","",""
"WHS4_100","PUBLISHED","2000","AFR","WB_LMI","CPV","90","90.00000","","",""
"WHS4_117","PUBLISHED","2005","AFR","WB_LMI","CPV","93","93.00000","","",""
"WHS4_117","PUBLISHED","2016","AFR","WB_LMI","CPV","96","96.00000","","",""
"WHS4_129","PUBLISHED","2016","AFR","WB_LMI","CPV","96","96.00000","","",""
"WHS4_543","PUBLISHED","1995","AFR","WB_LMI","CPV","94","94.00000","","",""
"WHS4_543","PUBLISHED","2004","AFR","WB_LMI","CPV","99","99.00000","","",""
"WHS4_543","PUBLISHED","2013","AFR","WB_LMI","CPV","94","94.00000","","",""
"WHS4_544","PUBLISHED","2001","AFR","WB_LMI","CPV","91","91.00000","","",""
"WHS4_544","PUBLISHED","2010","AFR","WB_LMI","CPV","99","99.00000","","",""
"WHS8_110","PUBLISHED","1989","AFR","WB_LMI","CPV","84","84.00000","","",""
"WHS8_110","PUBLISHED","2009","AFR","WB_LMI","CPV","97","97.00000","","",""
"WHS8_110","PUBLISHED","2018","AFR","WB_LMI","CPV","99","99.00000","","",""
"PCV3","PUBLISHED","2009","AMR","WB_UMI","CRI","48","48.00000","","",""
"PCV3","PUBLISHED","2018","AMR","WB_UMI","CRI","96","96.00000","","",""
"WHS4_100","PUBLISHED","1984","AMR","WB_UMI","CRI","93","93.00000","","",""
"WHS4_100","PUBLISHED","2018","AMR","WB_UMI","CRI","94","94.00000","","",""
"WHS4_117","PUBLISHED","2004","AMR","WB_UMI","CRI","89","89.00000","","",""
"WHS4_117","PUBLISHED","2018","AMR","WB_UMI","CRI","98","98.00000","","",""
"WHS4_129","PUBLISHED","2016","AMR","WB_UMI","CRI","97","97.00000","","",""
"WHS4_543","PUBLISHED","1990","AMR","WB_UMI","CRI","92","92.00000","","",""
"WHS4_543","PUBLISHED","1999","AMR","WB_UMI","CRI","89","89.00000","","",""
"WHS4_544","PUBLISHED","1993","AMR","WB_UMI","CRI","88","88.00000","","",""
"WHS4_544","PUBLISHED","2002","AMR","WB_UMI","CRI","94","94.00000","","",""
"WHS4_544","PUBLISHED","2016","AMR","WB_UMI","CRI","97","97.00000","","",""
"WHS8_110","PUBLISHED","1985","AMR","WB_UMI","CRI","78","78.00000","","",""
"WHS8_110","PUBLISHED","1996","AMR","WB_UMI","CRI","84","84.00000","","",""
"WHS8_110","PUBLISHED","2005","AMR","WB_UMI","CRI","89","89.00000","","",""
"WHS8_110","PUBLISHED","2019","AMR","WB_UMI","CRI","95","95.00000","","",""
"WHS4_100","PUBLISHED","1982","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_100","PUBLISHED","2007","AMR","WB_UMI","CUB","93","93.00000","","",""
"WHS4_100","PUBLISHED","2016","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_117","PUBLISHED","1998","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_117","PUBLISHED","2003","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_117","PUBLISHED","2012","AMR","WB_UMI","CUB","96","96.00000","","",""
"WHS4_129","PUBLISHED","2002","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_543","PUBLISHED","1985","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_543","PUBLISHED","1994","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_543","PUBLISHED","2019","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_544","PUBLISHED","1988","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_544","PUBLISHED","1997","AMR","WB_UMI","CUB","97","97.00000","","",""
"WHS4_544","PUBLISHED","2002","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS4_544","PUBLISHED","2011","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS8_110","PUBLISHED","1982","AMR","WB_UMI","CUB","55","55.00000","","",""
"WHS8_110","PUBLISHED","1991","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS8_110","PUBLISHED","2005","AMR","WB_UMI","CUB","98","98.00000","","",""
"WHS8_110","PUBLISHED","2014","AMR","WB_UMI","CUB","99","99.00000","","",""
"WHS4_100","PUBLISHED","2006","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_100","PUBLISHED","2015","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_117","PUBLISHED","1995","EUR","WB_HI","CYP","68","68.00000","","",""
"WHS4_117","PUBLISHED","2000","EUR","WB_HI","CYP","89","89.00000","","",""
"WHS4_117","PUBLISHED","2009","EUR","WB_HI","CYP","96","96.00000","","",""
"WHS4_117","PUBLISHED","2018","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS4_129","PUBLISHED","2000","EUR","WB_HI","CYP","32","32.00000","","",""
"WHS4_544","PUBLISHED","1983","EUR","WB_HI","CYP","36","36.00000","","",""
"WHS4_544","PUBLISHED","1992","EUR","WB_HI","CYP","95","95.00000","","",""
"WHS4_544","PUBLISHED","2015","EUR","WB_HI","CYP","97","97.00000","","",""
"WHS8_110","PUBLISHED","1986","EUR","WB_HI","CYP","60","60.00000","","",""
"WHS8_110","PUBLISHED","1995","EUR","WB_HI","CYP","83","83.00000","","",""
"WHS8_110","PUBLISHED","2009","EUR","WB_HI","CYP","87","87.00000","","",""
"WHS8_110","PUBLISHED","2018","EUR","WB_HI","CYP","90","90.00000","","",""
"WHS4_100","PUBLISHED","2005","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_100","PUBLISHED","2014","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_117","PUBLISHED","2010","EUR","WB_HI","CZE","99","99.00000","","",""
"WHS4_117","PUBLISHED","2019","EUR","WB_HI","CZE","97","97.00000","","",""
"WHS4_129","PUBLISHED","2012","EUR","WB_HI","CZE","99","99.00000","","",""
"WHS4_543","PUBLISHED","2008","EUR","WB_HI","CZE","99","99.00000","","",""
"WHS8_110","PUBLISHED","2007","EUR","WB_HI","CZE","98","98.00000","","",""
"WHS8_110","PUBLISHED","2016","EUR","WB_HI","CZE","98","98.00000","","",""
"PCV3","PUBLISHED","2009","EUR","WB_HI","DEU","84","84.00000","","",""
"PCV3","PUBLISHED","2011","EUR","WB_HI","DEU","86","86.00000","","",""
"ROTAC","PUBLISHED","2014","EUR","WB_HI","DEU","67","67.00000","","",""
"WHS4_100","PUBLISHED","1998","EUR","WB_HI","DEU","89","89.00000","","",""
"WHS4_100","PUBLISHED","2007","EUR","WB_HI","DEU","96","96.00000","","",""
"WHS4_117","PUBLISHED","2003","EUR","WB_HI","DEU","90","90.00000","","",""
"WHS4_117","PUBLISHED","2014","EUR","WB_HI","DEU","87","87.00000","","",""
"WHS4_129","PUBLISHED","1994","EUR","WB_HI","DEU","82","82.00000","","",""
"WHS4_129","PUBLISHED","2008","EUR","WB_HI","DEU","94","94.00000","","",""
"WHS4_544","PUBLISHED","1988","EUR","WB_HI","DEU","80","80.00000","","",""
