"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"TOBACCO_0000000192","PUBLISHED","2015","EUR","BGR","MLE","42.4 [32.5-54.6]","42.40000","32.50000","54.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","BLR","MLE","46.2 [35.6-57.0]","46.20000","35.60000","57.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","BLR","MLE","41.7 [29.1-53.8]","41.70000","29.10000","53.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","BLR","MLE","37.6 [25.1-52.6]","37.60000","25.10000","52.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","CHE","MLE","35.0 [29.2-41.3]","35.00000","29.20000","41.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","CZE","MLE","35.7 [24.0-49.6]","35.70000","24.00000","49.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","DEU","MLE","38.4 [31.3-45.2]","38.40000","31.30000","45.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","DEU","MLE","36.1 [30.2-42.1]","36.10000","30.20000","42.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","DEU","MLE","34.3 [28.1-40.7]","34.30000","28.10000","40.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","DEU","MLE","33.6 [27.1-40.4]","33.60000","27.10000","40.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","ESP","MLE","35.3 [27.6-41.9]","35.30000","27.60000","41.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","ESP","MLE","33.7 [27.2-41.1]","33.70000","27.20000","41.10000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","ESP","MLE","31.3 [24.1-38.2]","31.30000","24.10000","38.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","ESP","MLE","28.0 [20.6-36.6]","28.00000","20.60000","36.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","FIN","MLE","20.6 [15.7-25.8]","20.60000","15.70000","25.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","FIN","MLE","18.3 [12.4-23.7]","18.30000","12.40000","23.70000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","FRA","MLE","37.7 [26.8-47.6]","37.70000","26.80000","47.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","FRA","MLE","34.8 [27.4-44.3]","34.80000","27.40000","44.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","GEO","MLE","63.4 [49.6-78.7]","63.40000","49.60000","78.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","GEO","MLE","61.4 [49.2-74.8]","61.40000","49.20000","74.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","GEO","MLE","59.6 [47.5-74.1]","59.60000","47.50000","74.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","GEO","MLE","58.6 [44.0-72.3]","58.60000","44.00000","72.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","GEO","MLE","57.7 [43.0-76.2]","57.70000","43.00000","76.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","HRV","MLE","39.4 [29.4-49.2]","39.40000","29.40000","49.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","HRV","MLE","39.4 [28.2-50.1]","39.40000","28.20000","50.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","HRV","MLE","39.3 [26.3-54.1]","39.30000","26.30000","54.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","HRV","MLE","39.3 [23.2-59.2]","39.30000","23.20000","59.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","IRL","MLE","17.8 [8.4-28.4]","17.80000","8.40000","28.40000","Cigarettes only"
"TOBACCO_0000000192","PUBLISHED","2000","EUR","ISL","MLE","33.5 [21.7-48.3]","33.50000","21.70000","48.30000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","ISL","MLE","26.5 [18.5-34.9]","26.50000","18.50000","34.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","ISL","MLE","21.1 [14.8-27.7]","21.10000","14.80000","27.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","ITA","MLE","29.7 [25.0-34.7]","29.70000","25.00000","34.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","ITA","MLE","29.1 [23.7-33.3]","29.10000","23.70000","33.30000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","ITA","MLE","28.3 [23.6-33.9]","28.30000","23.60000","33.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","ITA","MLE","26.9 [20.8-32.2]","26.90000","20.80000","32.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","KGZ","MLE","50.4 [38.1-62.9]","50.40000","38.10000","62.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","KGZ","MLE","50.3 [36.2-65.7]","50.30000","36.20000","65.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","KGZ","MLE","50.4 [33.8-70.3]","50.40000","33.80000","70.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","LTU","MLE","53.1 [42.9-65.4]","53.10000","42.90000","65.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","LTU","MLE","47.3 [38.6-56.5]","47.30000","38.60000","56.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","LVA","MLE","57.1 [45.6-67.6]","57.10000","45.60000","67.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","LVA","MLE","53.9 [44.1-63.6]","53.90000","44.10000","63.60000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","LVA","MLE","51.6 [42.4-62.7]","51.60000","42.40000","62.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","LVA","MLE","50.5 [40.0-62.5]","50.50000","40.00000","62.50000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","MLT","MLE","31.5 [23.1-40.6]","31.50000","23.10000","40.60000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","MLT","MLE","29.7 [20.8-40.2]","29.70000","20.80000","40.20000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","MLT","MLE","27.7 [16.6-40.7]","27.70000","16.60000","40.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","MLT","MLE","25.9 [12.1-40.3]","25.90000","12.10000","40.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","NOR","MLE","43.1 [35.6-50.4]","43.10000","35.60000","50.40000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","NOR","MLE","34.7 [29.0-40.4]","34.70000","29.00000","40.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","NOR","MLE","28.0 [23.3-32.0]","28.00000","23.30000","32.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","PRT","MLE","34.5 [26.7-42.3]","34.50000","26.70000","42.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","PRT","MLE","32.9 [25.1-40.9]","32.90000","25.10000","40.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","PRT","MLE","32.4 [24.1-40.5]","32.40000","24.10000","40.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","PRT","MLE","31.5 [23.3-42.2]","31.50000","23.30000","42.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","RUS","MLE","59.0 [46.6-72.5]","59.00000","46.60000","72.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","RUS","MLE","56.8 [41.4-75.7]","56.80000","41.40000","75.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","RUS","MLE","54.6 [35.7-76.5]","54.60000","35.70000","76.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","SRB","MLE","54.6 [42.5-68.6]","54.60000","42.50000","68.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","SVN","MLE","29.9 [23.9-36.7]","29.90000","23.90000","36.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","SVN","MLE","27.0 [21.6-32.1]","27.00000","21.60000","32.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","SVN","MLE","24.6 [19.8-30.6]","24.60000","19.80000","30.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","SVN","MLE","23.6 [18.3-29.8]","23.60000","18.30000","29.80000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","TUR","MLE","45.0 [36.6-52.9]","45.00000","36.60000","52.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","TUR","MLE","42.7 [34.1-50.2]","42.70000","34.10000","50.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","TUR","MLE","39.5 [31.6-49.6]","39.50000","31.60000","49.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","TUR","MLE","34.7 [24.6-43.8]","34.70000","24.60000","43.80000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","TUR","MLE","30.7 [20.5-42.6]","30.70000","20.50000","42.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","UZB","MLE","23.8 [12.5-37.4]","23.80000","12.50000","37.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","UZB","MLE","22.7 [9.1-36.9]","22.70000","9.10000","36.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","ALB","FMLE","11.6 [8.4-14.9]","11.60000","8.40000","14.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","ALB","FMLE","10.1 [7.4-12.6]","10.10000","7.40000","12.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","ARM","FMLE","2.2 [1.8-2.7]","2.20000","1.80000","2.70000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","ARM","FMLE","1.8 [1.5-2.3]","1.80000","1.50000","2.30000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","ARM","FMLE","1.7 [1.4-2.1]","1.70000","1.40000","2.10000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","ARM","FMLE","1.5 [1.2-2.0]","1.50000","1.20000","2.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","AZE","FMLE","0.4 [0.2-0.7]","0.40000","0.20000","0.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","AZE","FMLE","0.4 [0.2-0.7]","0.40000","0.20000","0.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","AZE","FMLE","0.4 [0.1-0.6]","0.40000","0.10000","0.60000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","AZE","FMLE","0.3 [0.1-0.6]","0.30000","0.10000","0.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","BEL","FMLE","24.3 [15.7-34.6]","24.30000","15.70000","34.60000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","BGR","FMLE","22.1 [12.0-34.6]","22.10000","12.00000","34.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","BIH","FMLE","35.9 [26.1-44.6]","35.90000","26.10000","44.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","BIH","FMLE","33.6 [26.2-41.5]","33.60000","26.20000","41.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","BIH","FMLE","31.7 [24.2-41.0]","31.70000","24.20000","41.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","CHE","FMLE","21.7 [18.0-25.4]","21.70000","18.00000","25.40000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","CHE","FMLE","20.9 [17.7-24.8]","20.90000","17.70000","24.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","CHE","FMLE","19.7 [16.2-23.9]","19.70000","16.20000","23.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","CHE","FMLE","18.1 [13.9-22.6]","18.10000","13.90000","22.60000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","DEU","FMLE","27.7 [20.5-35.0]","27.70000","20.50000","35.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","DEU","FMLE","27.0 [18.2-35.3]","27.00000","18.20000","35.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","DNK","FMLE","34.6 [26.7-42.2]","34.60000","26.70000","42.20000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","DNK","FMLE","27.0 [21.9-32.6]","27.00000","21.90000","32.60000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","EST","FMLE","27.4 [22.3-33.1]","27.40000","22.30000","33.10000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","EST","FMLE","26.5 [21.2-31.1]","26.50000","21.20000","31.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","EST","FMLE","25.6 [21.3-31.3]","25.60000","21.30000","31.30000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","EST","FMLE","25.4 [20.3-31.0]","25.40000","20.30000","31.00000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","FRA","FMLE","25.8 [19.4-33.4]","25.80000","19.40000","33.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","FRA","FMLE","25.6 [18.0-34.4]","25.60000","18.00000","34.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","FRA","FMLE","24.9 [16.3-35.3]","24.90000","16.30000","35.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","FRA","FMLE","24.4 [14.3-36.7]","24.40000","14.30000","36.70000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","GEO","FMLE","5.3 [2.9-8.1]","5.30000","2.90000","8.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","GRC","FMLE","42.4 [24.9-64.9]","42.40000","24.90000","64.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","GRC","FMLE","38.6 [23.4-55.0]","38.60000","23.40000","55.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","GRC","FMLE","35.2 [22.8-51.0]","35.20000","22.80000","51.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","HUN","FMLE","30.8 [24.5-37.3]","30.80000","24.50000","37.30000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","HUN","FMLE","27.5 [21.3-34.2]","27.50000","21.30000","34.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","HUN","FMLE","26.5 [19.4-32.8]","26.50000","19.40000","32.80000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","HUN","FMLE","24.8 [18.8-32.4]","24.80000","18.80000","32.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","HUN","FMLE","22.4 [14.7-30.0]","22.40000","14.70000","30.00000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","ISL","FMLE","15.1 [10.3-21.1]","15.10000","10.30000","21.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","ISL","FMLE","12.6 [7.3-18.3]","12.60000","7.30000","18.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","ISL","FMLE","10.6 [5.3-17.2]","10.60000","5.30000","17.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","ISR","FMLE","22.8 [15.8-28.8]","22.80000","15.80000","28.80000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","KAZ","FMLE","11.5 [8.7-14.5]","11.50000","8.70000","14.50000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","KAZ","FMLE","10.6 [8.3-13.0]","10.60000","8.30000","13.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","KAZ","FMLE","9.9 [7.5-13.1]","9.90000","7.50000","13.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","KAZ","FMLE","9.7 [6.8-12.3]","9.70000","6.80000","12.30000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","LTU","FMLE","21.9 [16.7-27.2]","21.90000","16.70000","27.20000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","LTU","FMLE","22.2 [15.6-28.8]","22.20000","15.60000","28.80000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","LTU","FMLE","22.9 [14.7-32.2]","22.90000","14.70000","32.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","LTU","FMLE","23.6 [12.4-34.9]","23.60000","12.40000","34.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","LVA","FMLE","24.2 [16.7-32.0]","24.20000","16.70000","32.00000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","LVA","FMLE","24.1 [15.7-34.0]","24.10000","15.70000","34.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","MDA","FMLE","5.5 [4.0-6.9]","5.50000","4.00000","6.90000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","MDA","FMLE","5.4 [4.2-6.7]","5.40000","4.20000","6.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","NLD","FMLE","28.1 [23.2-33.1]","28.10000","23.20000","33.10000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","NOR","FMLE","22.1 [18.4-26.5]","22.10000","18.40000","26.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","NOR","FMLE","18.1 [14.5-22.4]","18.10000","14.50000","22.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","NOR","FMLE","14.7 [11.2-18.4]","14.70000","11.20000","18.40000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","POL","FMLE","37.9 [27.0-48.5]","37.90000","27.00000","48.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","PRT","FMLE","12.9 [5.5-21.3]","12.90000","5.50000","21.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","ROU","FMLE","27.4 [21.3-35.0]","27.40000","21.30000","35.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","ROU","FMLE","25.6 [20.8-31.1]","25.60000","20.80000","31.10000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","ROU","FMLE","23.9 [19.6-29.2]","23.90000","19.60000","29.20000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","ROU","FMLE","23.4 [18.5-28.4]","23.40000","18.50000","28.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","SRB","FMLE","40.2 [31.0-49.4]","40.20000","31.00000","49.40000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","SRB","FMLE","39.8 [30.1-48.4]","39.80000","30.10000","48.40000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","SRB","FMLE","39.7 [28.1-50.5]","39.70000","28.10000","50.50000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","SRB","FMLE","39.3 [25.9-53.9]","39.30000","25.90000","53.90000",""
"TOBACCO_0000000192","PUBLISHED","2020","EUR","SVN","FMLE","17.0 [11.0-23.4]","17.00000","11.00000","23.40000",""
"TOBACCO_0000000192","PUBLISHED","2025","EUR","SVN","FMLE","15.9 [9.6-24.1]","15.90000","9.60000","24.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","EUR","SWE","FMLE","34.6 [26.4-42.5]","34.60000","26.40000","42.50000",""
"TOBACCO_0000000192","PUBLISHED","2010","EUR","UKR","FMLE","14.6 [12.3-17.9]","14.60000","12.30000","17.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","EUR","UKR","FMLE","14.4 [11.4-17.0]","14.40000","11.40000","17.00000",""
"TOBACCO_0000000192","PUBLISHED","2015","EUR","UKR","FMLE","14.0 [11.0-17.1]","14.00000","11.00000","17.10000",""
"TOBACCO_0000000192","PUBLISHED","2012","SEAR","BGD","MLE","43.7 [34.4-51.9]","43.70000","34.40000","51.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","SEAR","BGD","MLE","39.8 [30.6-50.1]","39.80000","30.60000","50.10000",""
"TOBACCO_0000000192","PUBLISHED","2020","SEAR","BGD","MLE","34.3 [23.3-45.3]","34.30000","23.30000","45.30000",""
"TOBACCO_0000000192","PUBLISHED","2025","SEAR","BGD","MLE","29.5 [18.6-42.1]","29.50000","18.60000","42.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","SEAR","IND","MLE","14.7 [6.4-25.1]","14.70000","6.40000","25.10000",""
"TOBACCO_0000000192","PUBLISHED","2000","SEAR","LKA","MLE","31.5 [24.6-39.7]","31.50000","24.60000","39.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","SEAR","LKA","MLE","30.2 [24.3-36.2]","30.20000","24.30000","36.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","SEAR","LKA","MLE","29.3 [20.4-37.9]","29.30000","20.40000","37.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","SEAR","NPL","MLE","39.7 [31.8-47.6]","39.70000","31.80000","47.60000",""
"TOBACCO_0000000192","PUBLISHED","2012","SEAR","NPL","MLE","38.7 [31.5-48.5]","38.70000","31.50000","48.50000",""
"TOBACCO_0000000192","PUBLISHED","2015","SEAR","NPL","MLE","37.1 [29.0-47.3]","37.10000","29.00000","47.30000",""
"TOBACCO_0000000192","PUBLISHED","2020","SEAR","NPL","MLE","34.7 [23.6-44.9]","34.70000","23.60000","44.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","SEAR","BGD","FMLE","0.7 [0.4-1.0]","0.70000","0.40000","1.00000",""
"TOBACCO_0000000192","PUBLISHED","2020","SEAR","BGD","FMLE","0.3 [0.2-0.5]","0.30000","0.20000","0.50000",""
"TOBACCO_0000000192","PUBLISHED","2025","SEAR","BGD","FMLE","0.2 [0.1-0.3]","0.20000","0.10000","0.30000",""
"TOBACCO_0000000192","PUBLISHED","2000","SEAR","IDN","FMLE","6.0 [4.5-7.6]","6.00000","4.50000","7.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","SEAR","IDN","FMLE","5.0 [4.0-6.2]","5.00000","4.00000","6.20000",""
"TOBACCO_0000000192","PUBLISHED","2000","SEAR","LKA","FMLE","1.9 [1.4-2.6]","1.90000","1.40000","2.60000",""
"TOBACCO_0000000192","PUBLISHED","2005","SEAR","LKA","FMLE","1.1 [0.8-1.4]","1.10000","0.80000","1.40000",""
"TOBACCO_0000000192","PUBLISHED","2010","SEAR","LKA","FMLE","0.6 [0.4-0.9]","0.60000","0.40000","0.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","SEAR","LKA","FMLE","0.5 [0.3-0.7]","0.50000","0.30000","0.70000",""
"TOBACCO_0000000192","PUBLISHED","2012","SEAR","NPL","FMLE","13.9 [10.7-17.7]","13.90000","10.70000","17.70000",""
"TOBACCO_0000000192","PUBLISHED","2015","SEAR","NPL","FMLE","11.1 [7.8-14.4]","11.10000","7.80000","14.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","SEAR","NPL","FMLE","7.7 [4.8-10.6]","7.70000","4.80000","10.60000",""
"TOBACCO_0000000192","PUBLISHED","2025","SEAR","NPL","FMLE","5.3 [3.0-7.9]","5.30000","3.00000","7.90000",""
"TOBACCO_0000000192","PUBLISHED","2025","WPR","AUS","MLE","12.3 [8.9-16.5]","12.30000","8.90000","16.50000",""
"TOBACCO_0000000192","PUBLISHED","2000","WPR","BRN","MLE","29.5 [15.5-47.0]","29.50000","15.50000","47.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","WPR","BRN","MLE","29.2 [15.5-45.9]","29.20000","15.50000","45.90000",""
"TOBACCO_0000000192","PUBLISHED","2010","WPR","BRN","MLE","29.1 [14.3-48.3]","29.10000","14.30000","48.30000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","UKR","FMLE","15.1 [12.5-18.0]","15.10000","12.50000","18.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","EUR","SWE","FMLE","29.1 [23.9-35.0]","29.10000","23.90000","35.00000",""
"TOBACCO_0000000192","PUBLISHED","2005","WPR","FJI","MLE","46.4 [25.4-69.0]","46.40000","25.40000","69.00000",""
"TOBACCO_0000000192","PUBLISHED","2010","WPR","FJI","MLE","42.3 [19.3-64.9]","42.30000","19.30000","64.90000",""
"TOBACCO_0000000192","PUBLISHED","2012","WPR","FJI","MLE","40.6 [18.1-63.9]","40.60000","18.10000","63.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","WPR","FJI","MLE","38.7 [15.1-66.1]","38.70000","15.10000","66.10000",""
"TOBACCO_0000000192","PUBLISHED","2015","WPR","KHM","MLE","44.1 [30.7-59.4]","44.10000","30.70000","59.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","WPR","KHM","MLE","42.5 [25.6-63.1]","42.50000","25.60000","63.10000",""
"TOBACCO_0000000192","PUBLISHED","2025","WPR","KHM","MLE","41.1 [20.6-67.9]","41.10000","20.60000","67.90000",""
"TOBACCO_0000000192","PUBLISHED","2000","WPR","KIR","MLE","82.0 [61.7-100.0]","82.00000","61.70000","100.00000",""
"TOBACCO_0000000192","PUBLISHED","2000","WPR","LAO","MLE","74.2 [56.4-93.7]","74.20000","56.40000","93.70000",""
"TOBACCO_0000000192","PUBLISHED","2005","WPR","LAO","MLE","67.6 [52.5-81.6]","67.60000","52.50000","81.60000",""
"TOBACCO_0000000192","PUBLISHED","2010","WPR","LAO","MLE","61.7 [48.9-75.4]","61.70000","48.90000","75.40000",""
"TOBACCO_0000000192","PUBLISHED","2012","WPR","LAO","MLE","59.8 [45.1-74.2]","59.80000","45.10000","74.20000",""
"TOBACCO_0000000192","PUBLISHED","2010","WPR","MYS","MLE","46.2 [33.0-58.4]","46.20000","33.00000","58.40000",""
"TOBACCO_0000000192","PUBLISHED","2012","WPR","MYS","MLE","44.9 [31.7-59.9]","44.90000","31.70000","59.90000",""
"TOBACCO_0000000192","PUBLISHED","2015","WPR","MYS","MLE","43.0 [27.1-59.4]","43.00000","27.10000","59.40000",""
"TOBACCO_0000000192","PUBLISHED","2020","WPR","MYS","MLE","40.2 [23.1-64.2]","40.20000","23.10000","64.20000",""
"TOBACCO_0000000192","PUBLISHED","2025","WPR","MYS","MLE","37.8 [17.8-65.7]","37.80000","17.80000","65.70000",""
"TOBACCO_0000000192","PUBLISHED","2020","WPR","NRU","MLE","39.5 [17.3-65.6]","39.50000","17.30000","65.60000",""
"TOBACCO_0000000192","PUBLISHED","2025","WPR","NRU","MLE","36.9 [14.2-70.7]","36.90000","14.20000","70.70000",""
