GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,WEALTHDECILE,Display Value,Numeric,Low,High,Comments
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200602,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200607,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200609,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200616,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200618,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2006,AMR,PER,,,,,PERDHS200625,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200702,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200704,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200711,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200713,,22.4 [10.3-48.1],22,10,48,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200718,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200720,,32.2 [14.0-72.4],32,14,72,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2007,AMR,PER,,,,,PERDHS200722,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200804,,21.2 [12.5-35.9],21,12,36,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200806,,27.6 [15.7-48.3],28,16,48,
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200808,,20.6 [7.3-57.1],21,7,57,
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200813,,23.9 [14.3-39.7],24,14,40,
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200815,,10.2 [5.0-20.6],10,5,21,
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200822,,32.4 [21.0-49.7],32,21,50,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2008,AMR,PER,,,,,PERDHS200824,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200901,,20.6 [14.1-29.9],21,14,30,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200908,,24.7 [14.4-41.9],25,14,42,
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200910,,22.8 [13.3-38.8],23,13,39,
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200917,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200919,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2009,AMR,PER,,,,,PERDHS200924,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201003,,25.1 [16.2-38.7],25,16,39,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201005,,25.2 [16.4-38.5],25,16,38,
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201010,,23.6 [15.9-34.9],24,16,35,
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201012,,25.5 [15.8-40.9],25,16,41,
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201019,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2010,AMR,PER,,,,,PERDHS201021,,29.1 [18.9-44.5],29,19,45,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201105,,20.6 [13.2-31.9],21,13,32,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201107,,12.8 [3.4-46.9],13,3,47,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201114,,29.6 [19.2-45.2],30,19,45,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201116,,34.8 [25.3-47.6],35,25,48,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201121,,50.9 [36.9-70.0],51,37,70,
imr,EQ_DHS,PUBLISHED,2011,AMR,PER,,,,,PERDHS201123,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201202,,21.6 [13.8-33.9],22,14,34,
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201207,,10.1 [2.5-39.8],10,3,40,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201209,,23.4 [15.7-34.9],23,16,35,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201211,,24.9 [15.1-40.8],25,15,41,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201216,,38.0 [29.0-49.7],38,29,50,
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201218,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AMR,PER,,,,,PERDHS201225,,17.6 [9.9-31.0],18,10,31,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201302,,18.5 [11.3-30.2],19,11,30,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201304,,14.8 [7.3-29.5],15,7,30,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201311,,8.6 [4.2-17.7],9,4,18,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201313,,14.4 [8.0-25.8],14,8,26,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201320,,18.3 [12.2-27.5],18,12,27,
imr,EQ_DHS,PUBLISHED,2013,AMR,PER,,,,,PERDHS201322,,26.8 [16.3-43.7],27,16,44,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201406,,22.4 [14.1-35.5],22,14,35,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201408,,18.0 [10.3-31.1],18,10,31,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201413,,12.7 [6.2-25.7],13,6,26,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201415,,13.8 [9.3-20.3],14,9,20,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201422,,25.4 [16.8-38.0],25,17,38,
imr,EQ_DHS,PUBLISHED,2014,AMR,PER,,,,,PERDHS201424,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201501,,17.7 [11.8-26.7],18,12,27,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201508,,31.8 [19.4-51.9],32,19,52,
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201510,,10.2 [6.4-16.2],10,6,16,
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201517,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201519,,28.1 [18.4-42.9],28,18,43,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AMR,PER,,,,,PERDHS201524,,12.0 [6.5-21.8],12,7,22,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201603,,12.4 [7.2-21.5],12,7,21,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201605,,18.4 [11.3-29.8],18,11,30,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201610,,17.5 [10.2-29.8],17,10,30,
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201612,,15.2 [7.6-29.8],15,8,30,
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201619,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AMR,PER,,,,,PERDHS201621,,25.1 [15.5-40.5],25,16,40,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201705,,20.0 [12.1-33.1],20,12,33,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201707,,12.4 [6.7-22.7],12,7,23,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201714,,10.4 [5.1-21.4],10,5,21,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201716,,27.3 [18.3-40.5],27,18,40,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201721,,32.1 [20.4-50.1],32,20,50,
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201723,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2017,AMR,PER,,,,,PERDHS201725,,20.9 [14.1-31.0],21,14,31,
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201802,,20.3 [10.7-38.1],20,11,38,
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201809,,15.4 [8.7-27.1],15,9,27,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201811,,10.9 [5.0-23.3],11,5,23,
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201816,,22.3 [15.3-32.4],22,15,32,
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201818,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2018,AMR,PER,,,,,PERDHS201825,,17.7 [10.6-29.2],18,11,29,
imr,EQ_DHS,PUBLISHED,1993,WPR,PHL,,,,,PHLDHS199302,,46.5 [34.2-63.0],47,34,63,
imr,EQ_DHS,PUBLISHED,1993,WPR,PHL,,,,,PHLDHS199304,,22.2 [15.1-32.4],22,15,32,
imr,EQ_DHS,PUBLISHED,1993,WPR,PHL,,,,,PHLDHS199311,,37.1 [28.0-49.1],37,28,49,
imr,EQ_DHS,PUBLISHED,1993,WPR,PHL,,,,,PHLDHS199313,,49.1 [36.4-65.8],49,36,66,
imr,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,,PHLDHS199801,,41.5 [29.0-59.2],42,29,59,
imr,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,,PHLDHS199803,,28.7 [18.5-44.1],29,19,44,
imr,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,,PHLDHS199808,,60.8 [47.8-77.0],61,48,77,
imr,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,,PHLDHS199810,,41.0 [29.7-56.3],41,30,56,
imr,EQ_DHS,PUBLISHED,1998,WPR,PHL,,,,,PHLDHS199812,,48.4 [32.2-72.1],48,32,72,
imr,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,,PHLDHS200303,,29.2 [17.3-48.8],29,17,49,
imr,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,,PHLDHS200305,,25.1 [15.8-39.6],25,16,40,
imr,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,,PHLDHS200310,,27.8 [19.8-38.8],28,20,39,
imr,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,,PHLDHS200312,,26.7 [14.6-48.1],27,15,48,
imr,EQ_DHS,PUBLISHED,2003,WPR,PHL,,,,,PHLDHS200314,,38.1 [26.3-54.8],38,26,55,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,,PHLDHS200801,,24.2 [15.4-38.0],24,15,38,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,,PHLDHS200808,,14.2 [8.3-24.0],14,8,24,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,,PHLDHS200810,,34.5 [21.6-54.5],34,22,55,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,,PHLDHS200815,,56.4 [35.3-88.8],56,35,89,
imr,EQ_DHS,PUBLISHED,2008,WPR,PHL,,,,,PHLDHS200817,,36.9 [23.1-58.4],37,23,58,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2013,WPR,PHL,,,,,PHLDHS201304,,19.6 [11.3-33.6],20,11,34,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2013,WPR,PHL,,,,,PHLDHS201306,,19.1 [11.8-30.6],19,12,31,
imr,EQ_DHS,PUBLISHED,2013,WPR,PHL,,,,,PHLDHS201313,,24.9 [13.8-44.6],25,14,45,
imr,EQ_DHS,PUBLISHED,2013,WPR,PHL,,,,,PHLDHS201315,,36.6 [25.8-51.7],37,26,52,
imr,EQ_DHS,PUBLISHED,2017,WPR,PHL,,,,,PHLDHS201702,,18.7 [8.2-42.1],19,8,42,
imr,EQ_DHS,PUBLISHED,2017,WPR,PHL,,,,,PHLDHS201709,,19.5 [8.6-43.9],20,9,44,
imr,EQ_DHS,PUBLISHED,2017,WPR,PHL,,,,,PHLDHS201711,,17.0 [9.6-29.8],17,10,30,
imr,EQ_MICS,PUBLISHED,2012,EMR,QAT,,,,,QATMICS201204,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EMR,QAT,,,,,QATMICS201206,,No data,,,,Not available.
imr,EQ_RHS,PUBLISHED,1997,EUR,MDA,,,,,MDARHS199705,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,,,MDADHS200501,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2005,EUR,MDA,,,,,MDADHS200502,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,,MDAMICS201201,,17.2 [10.3-28.3],17,10,28,
imr,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,,MDAMICS201202,,17.9 [11.1-28.8],18,11,29,
imr,EQ_MICS,PUBLISHED,2012,EUR,MDA,,,,,MDAMICS201204,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1992,AFR,RWA,,,,,RWADHS199205,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2000,AFR,RWA,,,,,RWADHS200001,,127.7 [111.5-145.8],128,112,146,
imr,EQ_DHS,PUBLISHED,2000,AFR,RWA,,,,,RWADHS200003,,82.6 [64.5-105.2],83,65,105,
imr,EQ_DHS,PUBLISHED,2000,AFR,RWA,,,,,RWADHS200010,,118.5 [95.3-146.5],119,95,146,
imr,EQ_DHS,PUBLISHED,2000,AFR,RWA,,,,,RWADHS200012,,116.1 [91.5-146.1],116,92,146,
imr,EQ_DHS,PUBLISHED,2005,AFR,RWA,,,,,RWADHS200502,,104.8 [81.9-133.3],105,82,133,
imr,EQ_DHS,PUBLISHED,2005,AFR,RWA,,,,,RWADHS200504,,124.1 [102.4-149.7],124,102,150,
imr,EQ_DHS,PUBLISHED,2005,AFR,RWA,,,,,RWADHS200511,,111.0 [91.9-133.5],111,92,134,
imr,EQ_DHS,PUBLISHED,2010,AFR,RWA,,,,,RWADHS201002,,59.7 [51.9-68.7],60,52,69,
imr,EQ_DHS,PUBLISHED,2010,AFR,RWA,,,,,RWADHS201004,,71.5 [59.9-85.1],71,60,85,
imr,EQ_MICS,PUBLISHED,2000,AFR,STP,,,,,STPMICS200004,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,AFR,STP,,,,,STPDHS200804,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2014,AFR,STP,,,,,STPMICS201402,,42.0 [31.2-56.3],42,31,56,
imr,EQ_MICS,PUBLISHED,2014,AFR,STP,,,,,STPMICS201403,,25.2 [15.0-42.0],25,15,42,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,1992,AFR,SEN,,,,,SENDHS199202,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,1992,AFR,SEN,,,,,SENDHS199204,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,SEN,,,,,SENMICS200003,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,SEN,,,,,SENMICS200005,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,,,,,SENDHS200501,,44.4 [33.1-59.4],44,33,59,
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,,,,,SENDHS200503,,78.7 [66.3-93.2],79,66,93,
imr,EQ_DHS,PUBLISHED,2005,AFR,SEN,,,,,SENDHS200510,,60.3 [49.3-73.7],60,49,74,
imr,EQ_DHS,PUBLISHED,2010,AFR,SEN,,,,,SENDHS201002,,52.9 [40.0-69.5],53,40,70,
imr,EQ_DHS,PUBLISHED,2010,AFR,SEN,,,,,SENDHS201004,,58.8 [45.6-75.6],59,46,76,
imr,EQ_DHS,PUBLISHED,2010,AFR,SEN,,,,,SENDHS201011,,62.9 [52.1-75.7],63,52,76,
imr,EQ_DHS,PUBLISHED,2010,AFR,SEN,,,,,SENDHS201013,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2012,AFR,SEN,,,,,SENDHS201205,,46.6 [37.5-57.7],47,37,58,
imr,EQ_DHS,PUBLISHED,2012,AFR,SEN,,,,,SENDHS201207,,56.2 [41.1-76.5],56,41,76,
imr,EQ_DHS,PUBLISHED,2012,AFR,SEN,,,,,SENDHS201214,,60.4 [45.1-80.4],60,45,80,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2014,AFR,SEN,,,,,SENDHS201401,,20.8 [12.4-34.7],21,12,35,
imr,EQ_DHS,PUBLISHED,2014,AFR,SEN,,,,,SENDHS201408,,50.4 [39.3-64.4],50,39,64,
imr,EQ_DHS,PUBLISHED,2014,AFR,SEN,,,,,SENDHS201410,,67.8 [45.1-100.6],68,45,101,
imr,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,,SENDHS201502,,62.2 [43.1-88.9],62,43,89,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,,SENDHS201504,,26.8 [18.3-39.1],27,18,39,
imr,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,,SENDHS201511,,43.1 [33.4-55.4],43,33,55,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2015,AFR,SEN,,,,,SENDHS201513,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AFR,SEN,,,,,SENDHS201605,,41.4 [30.7-55.6],41,31,56,
imr,EQ_DHS,PUBLISHED,2016,AFR,SEN,,,,,SENDHS201607,,28.2 [19.8-40.1],28,20,40,
imr,EQ_DHS,PUBLISHED,2016,AFR,SEN,,,,,SENDHS201612,,26.9 [20.1-35.9],27,20,36,
imr,EQ_DHS,PUBLISHED,2016,AFR,SEN,,,,,SENDHS201614,,42.9 [31.7-57.6],43,32,58,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2017,AFR,SEN,,,,,SENDHS201701,,27.4 [18.7-40.1],27,19,40,
imr,EQ_DHS,PUBLISHED,2017,AFR,SEN,,,,,SENDHS201708,,48.0 [38.5-59.8],48,39,60,
imr,EQ_DHS,PUBLISHED,2017,AFR,SEN,,,,,SENDHS201710,,44.9 [36.1-55.8],45,36,56,
imr,EQ_MICS,PUBLISHED,2005,EUR,SRB,,,,,SRBMICS200504,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,EUR,SRB,,,,,SRBMICS200506,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,EUR,SRB,,,,,SRBMICS201001,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,SLE,,,,,SLEMICS200002,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2000,AFR,SLE,,,,,SLEMICS200004,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,SLE,,,,,SLEMICS200502,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2005,AFR,SLE,,,,,SLEMICS200503,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,AFR,SLE,,,,,SLEDHS200801,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2008,AFR,SLE,,,,,SLEDHS200802,,113.2 [95.1-134.2],113,95,134,
imr,EQ_MICS,PUBLISHED,2010,AFR,SLE,,,,,SLEMICS201001,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SLE,,,,,SLEMICS201004,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,AFR,SLE,,,,,SLEDHS201303,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2013,AFR,SLE,,,,,SLEDHS201304,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,SLE,,,,,SLEMICS201702,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2017,AFR,SLE,,,,,SLEMICS201703,,52.9 [45.6-61.4],53,46,61,
imr,EQ_DHS,PUBLISHED,1998,AFR,ZAF,,,,,ZAFDHS199802,,61.2 [51.5-72.7],61,51,73,
imr,EQ_DHS,PUBLISHED,1998,AFR,ZAF,,,,,ZAFDHS199804,,36.8 [23.5-57.1],37,24,57,
imr,EQ_DHS,PUBLISHED,1998,AFR,ZAF,,,,,ZAFDHS199809,,37.2 [26.1-52.8],37,26,53,
imr,EQ_DHS,PUBLISHED,2003,AFR,ZAF,,,,,ZAFDHS200301,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2003,AFR,ZAF,,,,,ZAFDHS200303,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2003,AFR,ZAF,,,,,ZAFDHS200308,,No data,,,,Not available.
imr,EQ_DHS,PUBLISHED,2016,AFR,ZAF,,,,,ZAFDHS201602,,50.3 [37.6-66.8],50,38,67,
imr,EQ_DHS,PUBLISHED,2016,AFR,ZAF,,,,,ZAFDHS201603,,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death.
imr,EQ_DHS,PUBLISHED,2016,AFR,ZAF,,,,,ZAFDHS201606,,55.0 [41.5-72.6],55,42,73,
imr,EQ_DHS,PUBLISHED,2016,AFR,ZAF,,,,,ZAFDHS201607,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,,SSDMICS201003,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,,SSDMICS201004,,71.7 [63.3-81.1],72,63,81,
imr,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,,SSDMICS201006,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AFR,SSD,,,,,SSDMICS201007,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,EMR,SDN,,,,,SDNMICS201007,,44.7 [34.5-57.8],45,34,58,
imr,EQ_MICS,PUBLISHED,2010,EMR,SDN,,,,,SDNMICS201009,,42.6 [31.8-56.9],43,32,57,
imr,EQ_MICS,PUBLISHED,2010,EMR,SDN,,,,,SDNMICS201014,,66.7 [56.0-79.3],67,56,79,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,,,,,SDNMICS201403,,32.0 [22.9-44.6],32,23,45,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,,,,,SDNMICS201405,,55.8 [45.8-67.8],56,46,68,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,,,,,SDNMICS201412,,62.9 [52.0-76.0],63,52,76,
imr,EQ_MICS,PUBLISHED,2014,EMR,SDN,,,,,SDNMICS201414,,69.3 [59.0-81.3],69,59,81,
imr,EQ_MICS,PUBLISHED,1999,AMR,SUR,,,,,SURMICS199901,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,1999,AMR,SUR,,,,,SURMICS199903,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,1999,AMR,SUR,,,,,SURMICS199910,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2006,AMR,SUR,,,,,SURMICS200604,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AMR,SUR,,,,,SURMICS201004,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AMR,SUR,,,,,SURMICS201006,,No data,,,,Not available.
imr,EQ_MICS,PUBLISHED,2010,AMR,SUR,,,,,SURMICS201008,,No data,,,,Not available.
